date,expiration,strike,call_put,opt_close_price,udl_close_price
2024-07-10,2024-07-24,590.0,Call,0.035,561.32
2024-07-10,2024-07-24,590.0,Put,28.85,561.32
2024-07-10,2024-07-24,610.0,Call,0.015,561.32
2024-07-10,2024-07-24,610.0,Put,48.85,561.32
2024-07-10,2024-08-09,450.0,Call,113.60499999999999,561.32
2024-07-10,2024-08-09,450.0,Put,0.155,561.32
2024-07-10,2024-08-09,465.0,Call,98.72,561.32
2024-07-10,2024-08-09,465.0,Put,0.195,561.32
2024-07-10,2024-08-09,475.0,Call,88.805,561.32
2024-07-10,2024-08-09,475.0,Put,0.225,561.32
2024-07-10,2024-08-09,490.0,Call,73.94,561.32
2024-07-10,2024-08-09,490.0,Put,0.295,561.32
2024-07-10,2024-08-09,505.0,Call,59.125,561.32
2024-07-10,2024-08-09,505.0,Put,0.405,561.32
2024-07-10,2024-08-09,515.0,Call,49.28,561.32
2024-07-10,2024-08-09,515.0,Put,0.525,561.32
2024-07-10,2024-08-09,528.0,Call,36.655,561.32
2024-07-10,2024-08-09,528.0,Put,0.85,561.32
2024-07-10,2024-08-09,539.0,Call,26.29,561.32
2024-07-10,2024-08-09,539.0,Put,1.45,561.32
2024-07-10,2024-08-09,550.0,Call,16.595,561.32
2024-07-10,2024-08-09,550.0,Put,2.745,561.32
2024-07-10,2024-08-09,561.0,Call,8.440000000000001,561.32
2024-07-10,2024-08-09,561.0,Put,5.705,561.32
2024-07-10,2024-08-09,575.0,Call,2.2300000000000004,561.32
2024-07-10,2024-08-09,575.0,Put,14.23,561.32
2024-07-10,2024-08-09,585.0,Call,0.605,561.32
2024-07-10,2024-08-09,585.0,Put,23.85,561.32
2024-07-10,2024-08-09,595.0,Call,0.155,561.32
2024-07-10,2024-08-09,595.0,Put,33.86,561.32
2024-07-10,2024-08-09,605.0,Call,0.055,561.32
2024-07-10,2024-08-09,605.0,Put,43.86,561.32
2024-07-10,2024-08-09,615.0,Call,0.035,561.32
2024-07-10,2024-08-09,615.0,Put,53.86,561.32
2024-07-10,2024-08-09,630.0,Call,0.025,561.32
2024-07-10,2024-08-09,630.0,Put,68.85499999999999,561.32
2024-07-10,2024-08-09,635.0,Call,0.025,561.32
2024-07-10,2024-08-09,635.0,Put,73.85499999999999,561.32
2024-07-10,2024-08-30,395.0,Call,169.76999999999998,561.32
2024-07-10,2024-08-30,395.0,Put,0.14500000000000002,561.32
2024-07-10,2024-08-30,405.0,Call,159.885,561.32
2024-07-10,2024-08-30,405.0,Put,0.165,561.32
2024-07-10,2024-08-30,420.0,Call,145.04000000000002,561.32
2024-07-10,2024-08-30,420.0,Put,0.195,561.32
2024-07-10,2024-08-30,435.0,Call,130.21,561.32
2024-07-10,2024-08-30,435.0,Put,0.245,561.32
2024-07-10,2024-08-30,450.0,Call,115.4,561.32
2024-07-10,2024-08-30,450.0,Put,0.305,561.32
2024-07-10,2024-08-30,463.0,Call,102.57,561.32
2024-07-10,2024-08-30,463.0,Put,0.375,561.32
2024-07-10,2024-08-30,477.0,Call,88.785,561.32
2024-07-10,2024-08-30,477.0,Put,0.475,561.32
2024-07-10,2024-08-30,491.0,Call,75.05000000000001,561.32
2024-07-10,2024-08-30,491.0,Put,0.625,561.32
2024-07-10,2024-08-30,505.0,Call,61.35,561.32
2024-07-10,2024-08-30,505.0,Put,0.865,561.32
2024-07-10,2024-08-30,516.0,Call,50.754999999999995,561.32
2024-07-10,2024-08-30,516.0,Put,1.19,561.32
2024-07-10,2024-08-30,528.0,Call,39.44,561.32
2024-07-10,2024-08-30,528.0,Put,1.8,561.32
2024-07-10,2024-08-30,539.0,Call,29.455,561.32
2024-07-10,2024-08-30,539.0,Put,2.76,561.32
2024-07-10,2024-08-30,550.0,Call,20.134999999999998,561.32
2024-07-10,2024-08-30,550.0,Put,4.445,561.32
2024-07-10,2024-08-30,561.0,Call,12.04,561.32
2024-07-10,2024-08-30,561.0,Put,7.505000000000001,561.32
2024-07-10,2024-08-30,573.0,Call,5.574999999999999,561.32
2024-07-10,2024-08-30,573.0,Put,13.629999999999999,561.32
2024-07-10,2024-08-30,585.0,Call,2.0149999999999997,561.32
2024-07-10,2024-08-30,585.0,Put,23.855,561.32
2024-07-10,2024-08-30,595.0,Call,0.74,561.32
2024-07-10,2024-08-30,595.0,Put,33.86,561.32
2024-07-10,2024-08-30,605.0,Call,0.265,561.32
2024-07-10,2024-08-30,605.0,Put,43.85,561.32
2024-07-10,2024-08-30,615.0,Call,0.11499999999999999,561.32
2024-07-10,2024-08-30,615.0,Put,53.855000000000004,561.32
2024-07-10,2024-08-30,630.0,Call,0.055,561.32
2024-07-10,2024-08-30,630.0,Put,68.85499999999999,561.32
2024-07-10,2024-08-30,640.0,Call,0.045,561.32
2024-07-10,2024-08-30,640.0,Put,78.86,561.32
2024-07-12,2024-07-26,390.0,Call,170.7,559.99
2024-07-12,2024-07-26,390.0,Put,0.015,559.99
2024-07-12,2024-07-26,410.0,Call,150.75,559.99
2024-07-12,2024-07-26,410.0,Put,0.025,559.99
2024-07-12,2024-07-26,420.0,Call,140.78,559.99
2024-07-12,2024-07-26,420.0,Put,0.035,559.99
2024-07-12,2024-07-26,435.0,Call,125.825,559.99
2024-07-12,2024-07-26,435.0,Put,0.045,559.99
2024-07-12,2024-07-26,450.0,Call,110.87,559.99
2024-07-12,2024-07-26,450.0,Put,0.055,559.99
2024-07-12,2024-07-26,460.0,Call,100.9,559.99
2024-07-12,2024-07-26,460.0,Put,0.065,559.99
2024-07-12,2024-07-26,475.0,Call,85.945,559.99
2024-07-12,2024-07-26,475.0,Put,0.08499999999999999,559.99
2024-07-12,2024-07-26,490.0,Call,70.995,559.99
2024-07-12,2024-07-26,490.0,Put,0.095,559.99
2024-07-12,2024-07-26,505.0,Call,56.05500000000001,559.99
2024-07-12,2024-07-26,505.0,Put,0.125,559.99
2024-07-12,2024-07-26,515.0,Call,46.065,559.99
2024-07-12,2024-07-26,515.0,Put,0.14500000000000002,559.99
2024-07-12,2024-07-26,526.0,Call,35.14,559.99
2024-07-12,2024-07-26,526.0,Put,0.195,559.99
2024-07-12,2024-07-26,537.5,Call,23.8,559.99
2024-07-12,2024-07-26,537.5,Put,0.345,559.99
2024-07-12,2024-07-26,549.0,Call,12.940000000000001,559.99
2024-07-12,2024-07-26,549.0,Put,0.97,559.99
2024-07-12,2024-07-26,560.0,Call,4.5600000000000005,559.99
2024-07-12,2024-07-26,560.0,Put,3.67,559.99
2024-07-12,2024-07-26,571.0,Call,0.74,559.99
2024-07-12,2024-07-26,571.0,Put,11.344999999999999,559.99
2024-07-12,2024-07-26,580.0,Call,0.10500000000000001,559.99
2024-07-12,2024-07-26,580.0,Put,20.195,559.99
2024-07-12,2024-07-26,595.0,Call,0.025,559.99
2024-07-12,2024-07-26,595.0,Put,35.2,559.99
2024-07-12,2024-07-26,605.0,Call,0.015,559.99
2024-07-12,2024-07-26,605.0,Put,45.2,559.99
2024-07-12,2024-07-26,615.0,Call,0.015,559.99
2024-07-12,2024-07-26,615.0,Put,55.2,559.99
2024-07-12,2024-07-26,630.0,Call,0.005,559.99
2024-07-12,2024-07-26,630.0,Put,70.195,559.99
2024-07-12,2024-07-26,635.0,Call,0.005,559.99
2024-07-12,2024-07-26,635.0,Put,75.195,559.99
2024-07-12,2024-08-09,450.0,Call,111.945,559.99
2024-07-12,2024-08-09,450.0,Put,0.14500000000000002,559.99
2024-07-12,2024-08-09,460.0,Call,102.00999999999999,559.99
2024-07-12,2024-08-09,460.0,Put,0.165,559.99
2024-07-12,2024-08-09,475.0,Call,87.115,559.99
2024-07-12,2024-08-09,475.0,Put,0.20500000000000002,559.99
2024-07-12,2024-08-09,490.0,Call,72.22999999999999,559.99
2024-07-12,2024-08-09,490.0,Put,0.255,559.99
2024-07-12,2024-08-09,505.0,Call,57.385,559.99
2024-07-12,2024-08-09,505.0,Put,0.345,559.99
2024-07-12,2024-08-09,515.0,Call,47.545,559.99
2024-07-12,2024-08-09,515.0,Put,0.455,559.99
2024-07-12,2024-08-09,526.0,Call,36.81,559.99
2024-07-12,2024-08-09,526.0,Put,0.67,559.99
2024-07-12,2024-08-09,537.5,Call,25.855,559.99
2024-07-12,2024-08-09,537.5,Put,1.19,559.99
2024-07-12,2024-08-09,549.0,Call,15.620000000000001,559.99
2024-07-12,2024-08-09,549.0,Put,2.4450000000000003,559.99
2024-07-12,2024-08-09,560.0,Call,7.525,559.99
2024-07-12,2024-08-09,560.0,Put,5.470000000000001,559.99
2024-07-12,2024-08-09,571.0,Call,2.56,559.99
2024-07-12,2024-08-09,571.0,Put,11.955,559.99
2024-07-12,2024-08-09,580.0,Call,0.81,559.99
2024-07-12,2024-08-09,580.0,Put,20.245,559.99
2024-07-12,2024-08-09,595.0,Call,0.10500000000000001,559.99
2024-07-12,2024-08-09,595.0,Put,35.265,559.99
2024-07-12,2024-08-09,605.0,Call,0.045,559.99
2024-07-12,2024-08-09,605.0,Put,45.265,559.99
2024-07-12,2024-08-09,615.0,Call,0.025,559.99
2024-07-12,2024-08-09,615.0,Put,55.239999999999995,559.99
2024-07-12,2024-08-09,630.0,Call,0.015,559.99
2024-07-12,2024-08-09,630.0,Put,70.245,559.99
2024-07-12,2024-08-09,635.0,Call,0.015,559.99
2024-07-12,2024-08-09,635.0,Put,75.245,559.99
2024-07-12,2024-08-30,390.0,Call,173.10500000000002,559.99
2024-07-12,2024-08-30,390.0,Put,0.11499999999999999,559.99
2024-07-12,2024-08-30,405.0,Call,158.23000000000002,559.99
2024-07-12,2024-08-30,405.0,Put,0.14500000000000002,559.99
2024-07-12,2024-08-30,420.0,Call,143.4,559.99
2024-07-12,2024-08-30,420.0,Put,0.185,559.99
2024-07-12,2024-08-30,435.0,Call,128.54,559.99
2024-07-12,2024-08-30,435.0,Put,0.225,559.99
2024-07-12,2024-08-30,450.0,Call,113.73,559.99
2024-07-12,2024-08-30,450.0,Put,0.28,559.99
2024-07-12,2024-08-30,462.0,Call,101.88,559.99
2024-07-12,2024-08-30,462.0,Put,0.33999999999999997,559.99
2024-07-12,2024-08-30,476.0,Call,88.055,559.99
2024-07-12,2024-08-30,476.0,Put,0.43,559.99
2024-07-12,2024-08-30,490.0,Call,74.315,559.99
2024-07-12,2024-08-30,490.0,Put,0.56,559.99
2024-07-12,2024-08-30,504.0,Call,60.61,559.99
2024-07-12,2024-08-30,504.0,Put,0.78,559.99
2024-07-12,2024-08-30,515.0,Call,49.985,559.99
2024-07-12,2024-08-30,515.0,Put,1.0750000000000002,559.99
2024-07-12,2024-08-30,526.0,Call,39.56,559.99
2024-07-12,2024-08-30,526.0,Put,1.585,559.99
2024-07-12,2024-08-30,538.0,Call,28.595,559.99
2024-07-12,2024-08-30,538.0,Put,2.57,559.99
2024-07-12,2024-08-30,549.0,Call,19.25,559.99
2024-07-12,2024-08-30,549.0,Put,4.225,559.99
2024-07-12,2024-08-30,560.0,Call,11.2,559.99
2024-07-12,2024-08-30,560.0,Put,7.345,559.99
2024-07-12,2024-08-30,571.0,Call,5.380000000000001,559.99
2024-07-12,2024-08-30,571.0,Put,13.0,559.99
2024-07-12,2024-08-30,580.0,Call,2.5549999999999997,559.99
2024-07-12,2024-08-30,580.0,Put,20.314999999999998,559.99
2024-07-12,2024-08-30,595.0,Call,0.58,559.99
2024-07-12,2024-08-30,595.0,Put,35.269999999999996,559.99
2024-07-12,2024-08-30,605.0,Call,0.215,559.99
2024-07-12,2024-08-30,605.0,Put,45.245,559.99
2024-07-12,2024-08-30,615.0,Call,0.095,559.99
2024-07-12,2024-08-30,615.0,Put,55.245,559.99
2024-07-12,2024-08-30,630.0,Call,0.045,559.99
2024-07-12,2024-08-30,630.0,Put,70.24000000000001,559.99
2024-07-12,2024-08-30,640.0,Call,0.035,559.99
2024-07-12,2024-08-30,640.0,Put,80.24000000000001,559.99
2024-07-15,2024-07-29,510.0,Call,52.61,561.53
2024-07-15,2024-07-29,510.0,Put,0.135,561.53
2024-07-15,2024-07-29,520.0,Call,42.665,561.53
2024-07-15,2024-07-29,520.0,Put,0.165,561.53
2024-07-15,2024-07-29,530.0,Call,32.745000000000005,561.53
2024-07-15,2024-07-29,530.0,Put,0.225,561.53
2024-07-15,2024-07-29,540.0,Call,22.939999999999998,561.53
2024-07-15,2024-07-29,540.0,Put,0.395,561.53
2024-07-15,2024-07-29,550.0,Call,13.58,561.53
2024-07-15,2024-07-29,550.0,Put,1.01,561.53
2024-07-15,2024-07-29,562.0,Call,4.625,561.53
2024-07-15,2024-07-29,562.0,Put,4.119999999999999,561.53
2024-07-15,2024-07-29,571.0,Call,1.22,561.53
2024-07-15,2024-07-29,571.0,Put,10.05,561.53
2024-07-15,2024-07-29,580.0,Call,0.195,561.53
2024-07-15,2024-07-29,580.0,Put,18.63,561.53
2024-07-15,2024-07-29,600.0,Call,0.025,561.53
2024-07-15,2024-07-29,600.0,Put,38.629999999999995,561.53
2024-07-15,2024-07-29,610.0,Call,0.015,561.53
2024-07-15,2024-07-29,610.0,Put,48.629999999999995,561.53
2024-07-15,2024-08-09,450.0,Call,113.455,561.53
2024-07-15,2024-08-09,450.0,Put,0.125,561.53
2024-07-15,2024-08-09,465.0,Call,98.55,561.53
2024-07-15,2024-08-09,465.0,Put,0.155,561.53
2024-07-15,2024-08-09,475.0,Call,88.62,561.53
2024-07-15,2024-08-09,475.0,Put,0.185,561.53
2024-07-15,2024-08-09,490.0,Call,73.725,561.53
2024-07-15,2024-08-09,490.0,Put,0.235,561.53
2024-07-15,2024-08-09,505.0,Call,58.875,561.53
2024-07-15,2024-08-09,505.0,Put,0.315,561.53
2024-07-15,2024-08-09,515.0,Call,49.04,561.53
2024-07-15,2024-08-09,515.0,Put,0.415,561.53
2024-07-15,2024-08-09,528.0,Call,36.34,561.53
2024-07-15,2024-08-09,528.0,Put,0.665,561.53
2024-07-15,2024-08-09,539.0,Call,25.895,561.53
2024-07-15,2024-08-09,539.0,Put,1.18,561.53
2024-07-15,2024-08-09,550.0,Call,16.125,561.53
2024-07-15,2024-08-09,550.0,Put,2.4000000000000004,561.53
2024-07-15,2024-08-09,562.0,Call,7.365,561.53
2024-07-15,2024-08-09,562.0,Put,5.779999999999999,561.53
2024-07-15,2024-08-09,573.0,Call,2.54,561.53
2024-07-15,2024-08-09,573.0,Put,12.364999999999998,561.53
2024-07-15,2024-08-09,585.0,Call,0.525,561.53
2024-07-15,2024-08-09,585.0,Put,23.63,561.53
2024-07-15,2024-08-09,595.0,Call,0.135,561.53
2024-07-15,2024-08-09,595.0,Put,33.63,561.53
2024-07-15,2024-08-09,605.0,Call,0.055,561.53
2024-07-15,2024-08-09,605.0,Put,43.63,561.53
2024-07-15,2024-08-09,620.0,Call,0.025,561.53
2024-07-15,2024-08-09,620.0,Put,58.63,561.53
2024-07-15,2024-08-09,630.0,Call,0.015,561.53
2024-07-15,2024-08-09,630.0,Put,68.63,561.53
2024-07-15,2024-08-09,635.0,Call,0.015,561.53
2024-07-15,2024-08-09,635.0,Put,73.63499999999999,561.53
2024-07-15,2024-08-30,395.0,Call,169.735,561.53
2024-07-15,2024-08-30,395.0,Put,0.11499999999999999,561.53
2024-07-15,2024-08-30,405.0,Call,159.82999999999998,561.53
2024-07-15,2024-08-30,405.0,Put,0.135,561.53
2024-07-15,2024-08-30,420.0,Call,144.975,561.53
2024-07-15,2024-08-30,420.0,Put,0.165,561.53
2024-07-15,2024-08-30,435.0,Call,130.13,561.53
2024-07-15,2024-08-30,435.0,Put,0.215,561.53
2024-07-15,2024-08-30,450.0,Call,115.3,561.53
2024-07-15,2024-08-30,450.0,Put,0.265,561.53
2024-07-15,2024-08-30,463.0,Call,102.455,561.53
2024-07-15,2024-08-30,463.0,Put,0.325,561.53
2024-07-15,2024-08-30,477.0,Call,88.65,561.53
2024-07-15,2024-08-30,477.0,Put,0.415,561.53
2024-07-15,2024-08-30,491.0,Call,74.89,561.53
2024-07-15,2024-08-30,491.0,Put,0.545,561.53
2024-07-15,2024-08-30,505.0,Call,61.17,561.53
2024-07-15,2024-08-30,505.0,Put,0.77,561.53
2024-07-15,2024-08-30,517.0,Call,49.58,561.53
2024-07-15,2024-08-30,517.0,Put,1.1,561.53
2024-07-15,2024-08-30,528.0,Call,39.175,561.53
2024-07-15,2024-08-30,528.0,Put,1.63,561.53
2024-07-15,2024-08-30,539.0,Call,29.15,561.53
2024-07-15,2024-08-30,539.0,Put,2.5549999999999997,561.53
2024-07-15,2024-08-30,550.0,Call,19.82,561.53
2024-07-15,2024-08-30,550.0,Put,4.210000000000001,561.53
2024-07-15,2024-08-30,562.0,Call,11.105,561.53
2024-07-15,2024-08-30,562.0,Put,7.675000000000001,561.53
2024-07-15,2024-08-30,573.0,Call,5.4,561.53
2024-07-15,2024-08-30,573.0,Put,13.46,561.53
2024-07-15,2024-08-30,585.0,Call,1.98,561.53
2024-07-15,2024-08-30,585.0,Put,23.635,561.53
2024-07-15,2024-08-30,595.0,Call,0.74,561.53
2024-07-15,2024-08-30,595.0,Put,33.63,561.53
2024-07-15,2024-08-30,605.0,Call,0.265,561.53
2024-07-15,2024-08-30,605.0,Put,43.615,561.53
2024-07-15,2024-08-30,620.0,Call,0.08499999999999999,561.53
2024-07-15,2024-08-30,620.0,Put,58.635000000000005,561.53
2024-07-15,2024-08-30,630.0,Call,0.055,561.53
2024-07-15,2024-08-30,630.0,Put,68.63,561.53
2024-07-15,2024-08-30,640.0,Call,0.035,561.53
2024-07-15,2024-08-30,640.0,Put,78.63499999999999,561.53
2024-07-17,2024-07-31,390.0,Call,167.64,556.94
2024-07-17,2024-07-31,390.0,Put,0.025,556.94
2024-07-17,2024-07-31,405.0,Call,152.68,556.94
2024-07-17,2024-07-31,405.0,Put,0.035,556.94
2024-07-17,2024-07-31,420.0,Call,137.72500000000002,556.94
2024-07-17,2024-07-31,420.0,Put,0.045,556.94
2024-07-17,2024-07-31,430.0,Call,127.755,556.94
2024-07-17,2024-07-31,430.0,Put,0.055,556.94
2024-07-17,2024-07-31,446.0,Call,111.805,556.94
2024-07-17,2024-07-31,446.0,Put,0.065,556.94
2024-07-17,2024-07-31,459.0,Call,98.85499999999999,556.94
2024-07-17,2024-07-31,459.0,Put,0.08499999999999999,556.94
2024-07-17,2024-07-31,473.0,Call,84.905,556.94
2024-07-17,2024-07-31,473.0,Put,0.10500000000000001,556.94
2024-07-17,2024-07-31,487.0,Call,70.96000000000001,556.94
2024-07-17,2024-07-31,487.0,Put,0.135,556.94
2024-07-17,2024-07-31,501.0,Call,57.03,556.94
2024-07-17,2024-07-31,501.0,Put,0.175,556.94
2024-07-17,2024-07-31,512.0,Call,46.120000000000005,556.94
2024-07-17,2024-07-31,512.0,Put,0.225,556.94
2024-07-17,2024-07-31,524.0,Call,34.25,556.94
2024-07-17,2024-07-31,524.0,Put,0.335,556.94
2024-07-17,2024-07-31,535.0,Call,23.59,556.94
2024-07-17,2024-07-31,535.0,Put,0.645,556.94
2024-07-17,2024-07-31,546.0,Call,13.64,556.94
2024-07-17,2024-07-31,546.0,Put,1.68,556.94
2024-07-17,2024-07-31,557.0,Call,5.755,556.94
2024-07-17,2024-07-31,557.0,Put,4.8100000000000005,556.94
2024-07-17,2024-07-31,568.0,Call,1.455,556.94
2024-07-17,2024-07-31,568.0,Put,11.774999999999999,556.94
2024-07-17,2024-07-31,579.0,Call,0.20500000000000002,556.94
2024-07-17,2024-07-31,579.0,Put,22.244999999999997,556.94
2024-07-17,2024-07-31,590.0,Call,0.045,556.94
2024-07-17,2024-07-31,590.0,Put,33.245000000000005,556.94
2024-07-17,2024-07-31,600.0,Call,0.015,556.94
2024-07-17,2024-07-31,600.0,Put,43.245000000000005,556.94
2024-07-17,2024-07-31,615.0,Call,0.015,556.94
2024-07-17,2024-07-31,615.0,Put,58.245000000000005,556.94
2024-07-17,2024-07-31,625.0,Call,0.01,556.94
2024-07-17,2024-07-31,625.0,Put,68.245,556.94
2024-07-17,2024-07-31,640.0,Call,0.01,556.94
2024-07-17,2024-07-31,640.0,Put,83.245,556.94
2024-07-17,2024-07-31,645.0,Call,0.01,556.94
2024-07-17,2024-07-31,645.0,Put,88.245,556.94
2024-07-17,2024-08-16,390.0,Call,168.89999999999998,556.94
2024-07-17,2024-08-16,390.0,Put,0.08499999999999999,556.94
2024-07-17,2024-08-16,405.0,Call,154.0,556.94
2024-07-17,2024-08-16,405.0,Put,0.11499999999999999,556.94
2024-07-17,2024-08-16,420.0,Call,139.11,556.94
2024-07-17,2024-08-16,420.0,Put,0.14500000000000002,556.94
2024-07-17,2024-08-16,430.0,Call,129.18,556.94
2024-07-17,2024-08-16,430.0,Put,0.165,556.94
2024-07-17,2024-08-16,445.0,Call,114.28999999999999,556.94
2024-07-17,2024-08-16,445.0,Put,0.215,556.94
2024-07-17,2024-08-16,460.0,Call,99.41499999999999,556.94
2024-07-17,2024-08-16,460.0,Put,0.265,556.94
2024-07-17,2024-08-16,473.0,Call,86.53999999999999,556.94
2024-07-17,2024-08-16,473.0,Put,0.325,556.94
2024-07-17,2024-08-16,487.0,Call,72.695,556.94
2024-07-17,2024-08-16,487.0,Put,0.415,556.94
2024-07-17,2024-08-16,501.0,Call,58.905,556.94
2024-07-17,2024-08-16,501.0,Put,0.555,556.94
2024-07-17,2024-08-16,512.0,Call,48.17,556.94
2024-07-17,2024-08-16,512.0,Put,0.755,556.94
2024-07-17,2024-08-16,524.0,Call,36.650000000000006,556.94
2024-07-17,2024-08-16,524.0,Put,1.18,556.94
2024-07-17,2024-08-16,535.0,Call,26.47,556.94
2024-07-17,2024-08-16,535.0,Put,1.9649999999999999,556.94
2024-07-17,2024-08-16,546.0,Call,17.08,556.94
2024-07-17,2024-08-16,546.0,Put,3.585,556.94
2024-07-17,2024-08-16,557.0,Call,9.18,556.94
2024-07-17,2024-08-16,557.0,Put,6.800000000000001,556.94
2024-07-17,2024-08-16,568.0,Call,3.795,556.94
2024-07-17,2024-08-16,568.0,Put,12.844999999999999,556.94
2024-07-17,2024-08-16,580.0,Call,1.045,556.94
2024-07-17,2024-08-16,580.0,Put,23.244999999999997,556.94
2024-07-17,2024-08-16,590.0,Call,0.28500000000000003,556.94
2024-07-17,2024-08-16,590.0,Put,33.245,556.94
2024-07-17,2024-08-16,600.0,Call,0.095,556.94
2024-07-17,2024-08-16,600.0,Put,43.245,556.94
2024-07-17,2024-08-16,615.0,Call,0.035,556.94
2024-07-17,2024-08-16,615.0,Put,58.245,556.94
2024-07-17,2024-08-16,625.0,Call,0.025,556.94
2024-07-17,2024-08-16,625.0,Put,68.245,556.94
2024-07-17,2024-08-16,640.0,Call,0.015,556.94
2024-07-17,2024-08-16,640.0,Put,83.245,556.94
2024-07-17,2024-08-16,650.0,Call,0.015,556.94
2024-07-17,2024-08-16,650.0,Put,93.24000000000001,556.94
2024-07-17,2024-09-20,390.0,Call,171.235,556.94
2024-07-17,2024-09-20,390.0,Put,0.265,556.94
2024-07-17,2024-09-20,405.0,Call,156.435,556.94
2024-07-17,2024-09-20,405.0,Put,0.335,556.94
2024-07-17,2024-09-20,420.0,Call,141.78,556.94
2024-07-17,2024-09-20,420.0,Put,0.415,556.94
2024-07-17,2024-09-20,430.0,Call,131.81,556.94
2024-07-17,2024-09-20,430.0,Put,0.475,556.94
2024-07-17,2024-09-20,445.0,Call,117.06,556.94
2024-07-17,2024-09-20,445.0,Put,0.595,556.94
2024-07-17,2024-09-20,460.0,Call,102.34,556.94
2024-07-17,2024-09-20,460.0,Put,0.745,556.94
2024-07-17,2024-09-20,475.0,Call,87.69,556.94
2024-07-17,2024-09-20,475.0,Put,0.965,556.94
2024-07-17,2024-09-20,485.0,Call,77.975,556.94
2024-07-17,2024-09-20,485.0,Put,1.1749999999999998,556.94
2024-07-17,2024-09-20,500.0,Call,63.56,556.94
2024-07-17,2024-09-20,500.0,Put,1.66,556.94
2024-07-17,2024-09-20,510.0,Call,54.099999999999994,556.94
2024-07-17,2024-09-20,510.0,Put,2.1500000000000004,556.94
2024-07-17,2024-09-20,524.0,Call,41.224999999999994,556.94
2024-07-17,2024-09-20,524.0,Put,3.2300000000000004,556.94
2024-07-17,2024-09-20,535.0,Call,31.585,556.94
2024-07-17,2024-09-20,535.0,Put,4.595000000000001,556.94
2024-07-17,2024-09-20,546.0,Call,22.555,556.94
2024-07-17,2024-09-20,546.0,Put,6.665,556.94
2024-07-17,2024-09-20,557.0,Call,14.695,556.94
2024-07-17,2024-09-20,557.0,Put,9.895,556.94
2024-07-17,2024-09-20,568.0,Call,8.43,556.94
2024-07-17,2024-09-20,568.0,Put,15.055,556.94
2024-07-17,2024-09-20,579.0,Call,4.26,556.94
2024-07-17,2024-09-20,579.0,Put,22.799999999999997,556.94
2024-07-17,2024-09-20,590.0,Call,1.94,556.94
2024-07-17,2024-09-20,590.0,Put,33.245000000000005,556.94
2024-07-17,2024-09-20,600.0,Call,0.865,556.94
2024-07-17,2024-09-20,600.0,Put,43.245000000000005,556.94
2024-07-17,2024-09-20,615.0,Call,0.265,556.94
2024-07-17,2024-09-20,615.0,Put,58.245000000000005,556.94
2024-07-17,2024-09-20,625.0,Call,0.135,556.94
2024-07-17,2024-09-20,625.0,Put,68.25,556.94
2024-07-17,2024-09-20,640.0,Call,0.07500000000000001,556.94
2024-07-17,2024-09-20,640.0,Put,83.25,556.94
2024-07-17,2024-09-20,655.0,Call,0.045,556.94
2024-07-17,2024-09-20,655.0,Put,98.245,556.94
2024-07-17,2024-09-20,670.0,Call,0.035,556.94
2024-07-17,2024-09-20,670.0,Put,113.25,556.94
2024-07-17,2024-09-20,680.0,Call,0.025,556.94
2024-07-17,2024-09-20,680.0,Put,123.25,556.94
2024-07-17,2024-09-20,695.0,Call,0.015,556.94
2024-07-17,2024-09-20,695.0,Put,138.25,556.94
2024-07-17,2024-09-20,700.0,Call,0.015,556.94
2024-07-17,2024-09-20,700.0,Put,143.25,556.94
2024-07-19,2024-08-02,380.0,Call,169.465,548.99
2024-07-19,2024-08-02,380.0,Put,0.035,548.99
2024-07-19,2024-08-02,400.0,Call,149.515,548.99
2024-07-19,2024-08-02,400.0,Put,0.045,548.99
2024-07-19,2024-08-02,410.0,Call,139.555,548.99
2024-07-19,2024-08-02,410.0,Put,0.055,548.99
2024-07-19,2024-08-02,430.0,Call,119.625,548.99
2024-07-19,2024-08-02,430.0,Put,0.08499999999999999,548.99
2024-07-19,2024-08-02,440.0,Call,109.66499999999999,548.99
2024-07-19,2024-08-02,440.0,Put,0.095,548.99
2024-07-19,2024-08-02,455.0,Call,94.735,548.99
2024-07-19,2024-08-02,455.0,Put,0.135,548.99
2024-07-19,2024-08-02,465.0,Call,84.775,548.99
2024-07-19,2024-08-02,465.0,Put,0.165,548.99
2024-07-19,2024-08-02,480.0,Call,69.86500000000001,548.99
2024-07-19,2024-08-02,480.0,Put,0.225,548.99
2024-07-19,2024-08-02,495.0,Call,54.974999999999994,548.99
2024-07-19,2024-08-02,495.0,Put,0.295,548.99
2024-07-19,2024-08-02,505.0,Call,45.085,548.99
2024-07-19,2024-08-02,505.0,Put,0.385,548.99
2024-07-19,2024-08-02,516.0,Call,34.33,548.99
2024-07-19,2024-08-02,516.0,Put,0.58,548.99
2024-07-19,2024-08-02,527.0,Call,23.85,548.99
2024-07-19,2024-08-02,527.0,Put,1.08,548.99
2024-07-19,2024-08-02,538.0,Call,14.23,548.99
2024-07-19,2024-08-02,538.0,Put,2.45,548.99
2024-07-19,2024-08-02,549.0,Call,6.455,548.99
2024-07-19,2024-08-02,549.0,Put,5.725,548.99
2024-07-19,2024-08-02,560.0,Call,1.8050000000000002,548.99
2024-07-19,2024-08-02,560.0,Put,12.33,548.99
2024-07-19,2024-08-02,571.0,Call,0.28500000000000003,548.99
